track,label,model_id,n,accuracy,balanced_accuracy,f1,mcc,brier,log_loss,roc_auc,selective_accepted,selective_coverage,selective_accepted_accuracy,selective_months,bootstrap_replicates,bootstrap_block,bootstrap_lower_90,bootstrap_upper_90,bootstrap_lower_95,bootstrap_upper_95
full_coverage,locked_audit_v1,global_logistic,2336.0,0.5680650684931506,0.5210396048914617,0.6863537457258315,0.05164077099226215,0.243369858887511,0.6811107804411357,0.5534318095474533,943,0.4036815068493151,0.6076352067868505,48,500,6,0.529906001984127,0.6129930732709751,0.5240105318168935,0.6189501045209751
full_coverage,locked_audit_v1,majority,2336.0,0.5800513698630136,0.5,0.7342183690056895,0.0,0.24408544416461478,0.6812809762809854,0.4268868651989272,960,0.410958904109589,0.5510416666666667,48,500,6,0.5258236252834467,0.6390156958616781,0.519010939271542,0.6481548859126983
full_coverage,locked_audit_v1,persistence,2336.0,0.4970034246575342,0.4860922095459487,0.5610758311542772,-0.027698584814905492,0.34179794520547957,0.9204448673740863,0.4860922095459487,960,0.410958904109589,0.5520833333333334,48,500,6,0.45048850269274376,0.5479627621882086,0.44003952310090705,0.5563102678571428
