coverage,cumulative_accuracy,correctness_lcb
0.03296333669693912,0.5561224489795918,0.5881572835112818
0.03313151698620922,0.5583756345177665,0.5881491987855575
0.033299697275479316,0.5606060606060606,0.5881326270868587
0.033467877564749414,0.5577889447236181,0.588103418368494
0.03363605785401951,0.56,0.5880675998337974
0.03380423814328961,0.5572139303482587,0.5879702913495869
0.0339724184325597,0.5594059405940595,0.5879292907367267
0.0341405987218298,0.5615763546798029,0.5879165233069199
0.034308779011099896,0.5588235294117647,0.587875680221003
0.034476959300369994,0.5560975609756098,0.5878371995884427
0.03464513958964009,0.5533980582524272,0.5876596456633071
0.03481331987891019,0.5507246376811594,0.5875627694007457
0.03498150016818029,0.5480769230769231,0.5875519421995195
0.035149680457450386,0.5454545454545454,0.5874414379308829
0.035317860746720484,0.5476190476190477,0.5874379487223597
0.03548604103599058,0.5497630331753555,0.5873101087237115
0.03565422132526068,0.5471698113207547,0.5873072090184056
0.03582240161453078,0.5492957746478874,0.5872349125931158
0.035990581903800875,0.5467289719626168,0.5872002732094803
0.03615876219307097,0.5441860465116279,0.5871007418567485
0.03632694248234107,0.5416666666666666,0.5870232054888219
0.03649512277161117,0.543778801843318,0.5870041884134352
0.03666330306088127,0.5458715596330275,0.5869431036313395
0.036831483350151364,0.547945205479452,0.586920742755919
0.03699966363942146,0.5454545454545454,0.5868284817582173
0.03716784392869156,0.5475113122171946,0.5868271537009582
0.03733602421796166,0.545045045045045,0.5866564951619864
0.03750420450723175,0.5426008968609866,0.5866519348944749
0.03767238479650185,0.5401785714285714,0.5865736545339697
0.037840565085771945,0.5422222222222223,0.586543893939954
0.03800874537504204,0.5442477876106194,0.5865049654018664
0.03817692566431214,0.5462555066079295,0.5862969403032479
0.03834510595358224,0.5482456140350878,0.5861937632066488
0.038513286242852336,0.5458515283842795,0.586123067684003
0.038681466532122434,0.5434782608695652,0.58609691863685
0.03884964682139253,0.5411255411255411,0.5860478712089352
0.03901782711066263,0.5431034482758621,0.5859900271114611
0.03918600739993273,0.5407725321888412,0.5859421989923526
0.039354187689202826,0.5427350427350427,0.5859154616372055
0.03952236797847292,0.5446808510638298,0.585882287225012
0.03969054826774302,0.5466101694915254,0.5858382648633099
0.03985872855701312,0.5485232067510548,0.5857810795078144
